,eightd_has_available_keys,num_bikes_available,legacy_id,num_bikes_disabled,num_docks_available,station_status,num_docks_disabled,is_installed,is_renting,num_ebikes_available,is_returning,station_id,last_reported,last_update,num_scooters_available,num_scooters_unavailable
703,False,16,3942,2,3,active,0,1,1,5,1,a1112e04-bc50-4782-b3d6-bb5902c0e8db,1690766554,2023-07-31 01:15:49.052261,0.0,0.0
704,False,8,3608,1,12,active,0,1,1,2,1,40eaa69a-d3ab-48fc-b395-b5bdc6a1aa85,1690766554,2023-07-31 01:15:49.052261,0.0,0.0
705,False,24,3440,2,20,active,0,1,1,1,1,66de88d7-0aca-11e7-82f6-3863bb44ef7c,1690766551,2023-07-31 01:15:49.052261,0.0,0.0
706,False,20,1814906873296976512,1,0,active,0,1,1,0,1,1814906873296976512,1690766551,2023-07-31 01:15:49.052261,0.0,0.0
707,False,16,447,9,6,active,0,1,1,1,1,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,1690766551,2023-07-31 01:15:49.052261,0.0,0.0
708,False,19,1814900898997467540,0,3,active,0,1,1,3,1,1814900898997467540,1690766552,2023-07-31 01:15:49.052261,0.0,0.0
709,False,32,3479,2,10,active,0,1,1,0,1,324af152-33ea-48a7-8bb0-ad8b6f31571f,1690766552,2023-07-31 01:15:49.052261,0.0,0.0
710,False,26,515,9,82,active,0,1,1,1,1,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,1690766552,2023-07-31 01:15:49.052261,0.0,0.0
711,False,0,3453,1,16,active,0,1,1,0,1,66dea52b-0aca-11e7-82f6-3863bb44ef7c,1690766552,2023-07-31 01:15:49.052261,0.0,0.0
712,False,29,295,3,1,active,0,1,1,0,1,66db6889-0aca-11e7-82f6-3863bb44ef7c,1690766552,2023-07-31 01:15:49.052261,0.0,0.0
713,False,9,4545,0,21,active,0,1,1,1,1,36025f2c-ee4d-4c1a-832d-733cf37f98ef,1690766553,2023-07-31 01:15:49.052261,0.0,0.0
714,False,1,4743,3,17,active,0,1,1,1,1,c9cd8c29-7f0b-4979-9a0e-bec4613d2600,1690766553,2023-07-31 01:15:49.052261,0.0,0.0
715,False,31,3339,3,7,active,0,1,1,0,1,66de110b-0aca-11e7-82f6-3863bb44ef7c,1690766549,2023-07-31 01:15:49.052261,0.0,0.0
716,False,28,217,2,8,active,0,1,1,0,1,66db3708-0aca-11e7-82f6-3863bb44ef7c,1690766549,2023-07-31 01:15:49.052261,0.0,0.0
717,False,19,5052,1,0,active,0,1,1,1,1,eb8fcff2-6f58-4724-b564-ebc9a8d374d8,1690766549,2023-07-31 01:15:49.052261,0.0,0.0
718,False,19,3467,3,44,active,0,1,1,1,1,bde94a25-6089-4490-af3a-8cc5702230b8,1690766550,2023-07-31 01:15:49.052261,0.0,0.0
719,False,5,4064,0,18,active,0,1,1,1,1,4d674595-187c-417c-a691-676c4446c9fc,1690766550,2023-07-31 01:15:49.052261,0.0,0.0
720,False,16,4091,0,3,active,0,1,1,0,1,f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,1690766519,2023-07-31 01:15:49.052261,0.0,0.0
721,False,11,4065,2,22,active,0,1,1,1,1,774c5443-d463-42b3-bfc5-b0ab3c56fe35,1690766520,2023-07-31 01:15:49.052261,0.0,0.0
722,False,25,4146,0,5,active,0,1,1,0,1,81a34754-ae08-47a6-964d-4733849a8fab,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
723,False,8,4351,2,10,active,0,1,1,2,1,3f031133-ec95-4a92-9d63-2ae28183f498,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
724,False,53,4280,1,15,active,0,1,1,0,1,a19d37cc-6070-4e4c-b4ad-3ee21e4a11cb,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
725,False,17,3146,1,28,active,0,1,1,2,1,66dd44f7-0aca-11e7-82f6-3863bb44ef7c,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
726,False,14,4497,0,3,active,0,1,1,0,1,cf284d60-23e7-49ec-91dc-8bfedb59cb6a,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
727,False,6,3143,4,36,active,0,1,1,1,1,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
728,False,1,5032,3,20,active,0,1,1,0,1,5e93b806-08e1-4ef9-98ae-d3dda20e0469,1690766531,2023-07-31 01:15:49.052261,0.0,0.0
729,False,22,4834,0,11,active,0,1,1,0,1,92a51669-deec-45a9-8494-fafdf6356c51,1690766529,2023-07-31 01:15:49.052261,0.0,0.0
730,False,3,4350,1,20,active,0,1,1,2,1,e4980fd0-e540-40ca-acba-c2a74f3294fc,1690766529,2023-07-31 01:15:49.052261,0.0,0.0
731,False,17,3593,2,15,active,0,1,1,4,1,3f36c26d-c57f-47cc-9672-20f19babb36a,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
732,False,1,4106,1,17,active,0,1,1,1,1,5600446d-a00a-45e6-9dc3-550adfd63e39,1690766530,2023-07-31 01:15:49.052261,0.0,0.0
733,False,9,4599,2,8,active,0,1,1,2,1,5eac53d0-5510-441a-9dbb-76bd38acf4ef,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
734,False,6,4108,5,9,active,0,1,1,2,1,8a13182a-4823-4fe7-afcd-a4ef0b134ed9,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
735,False,20,4249,2,0,active,0,1,1,1,1,c4d6b123-df5a-446d-b0ae-d3c4846565d5,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
736,False,7,3999,1,15,active,0,1,1,0,1,65a1b09d-560d-46bf-8f5d-7f59471a587e,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
737,False,1,3876,0,22,active,0,1,1,0,1,9d23b0e9-a478-407c-a0e0-0aff1b0398fc,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
738,False,18,3759,0,1,active,0,1,1,1,1,2868db5b-df51-4c36-8515-ef77a5b092c2,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
739,False,54,324,2,16,active,0,1,1,0,1,66db89a3-0aca-11e7-82f6-3863bb44ef7c,1690766528,2023-07-31 01:15:49.052261,0.0,0.0
740,False,9,4702,3,28,active,1,1,1,1,1,cc7b86cf-a2fb-4738-b967-de7b197dc930,1690766528,2023-07-31 01:15:49.052261,0.0,0.0
741,False,7,3973,3,15,active,0,1,1,1,1,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,1690766528,2023-07-31 01:15:49.052261,0.0,0.0
742,False,17,4903,0,3,active,0,1,1,2,1,7f3aa940-18ef-4900-89dc-cdb05f693f31,1690766528,2023-07-31 01:15:49.052261,0.0,0.0
743,False,0,5065,1,17,active,0,1,1,0,1,d52d4171-fd60-4a28-b7e2-89f3693e0591,1690766528,2023-07-31 01:15:49.052261,0.0,0.0
744,False,10,1786697166576476490,3,34,active,0,1,1,1,1,1786697166576476490,1690766527,2023-07-31 01:15:49.052261,0.0,0.0
745,False,21,450,6,39,active,0,1,1,3,1,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,1690766527,2023-07-31 01:15:49.052261,0.0,0.0
746,False,13,540,8,33,active,0,1,1,2,1,66dc8bfd-0aca-11e7-82f6-3863bb44ef7c,1690766527,2023-07-31 01:15:49.052261,0.0,0.0
747,False,1,4995,0,20,active,0,1,1,0,1,101c813e-02a8-4b6b-bd5d-981c1ea62019,1690766528,2023-07-31 01:15:49.052261,0.0,0.0
748,False,19,3377,0,5,active,0,1,1,0,1,66de2771-0aca-11e7-82f6-3863bb44ef7c,1690766529,2023-07-31 01:15:49.052261,0.0,0.0
749,False,4,4937,0,15,active,0,1,1,0,1,b930dd82-92d0-4d86-b896-7d8b827c2d5f,1690766529,2023-07-31 01:15:49.052261,0.0,0.0
750,False,17,3969,2,0,active,0,1,1,0,1,40914c6b-293d-49ac-b83a-d9d4af998aea,1690766526,2023-07-31 01:15:49.052261,0.0,0.0
751,False,13,4182,1,5,active,0,1,1,0,1,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,1690766543,2023-07-31 01:15:49.052261,0.0,0.0
752,False,20,3425,2,10,active,0,1,1,0,1,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
753,False,5,3085,1,19,active,0,1,1,2,1,66dcf640-0aca-11e7-82f6-3863bb44ef7c,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
754,False,26,3318,2,17,active,0,1,1,2,1,66ddef96-0aca-11e7-82f6-3863bb44ef7c,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
755,False,11,3066,0,8,active,0,1,1,3,1,66dcccfe-0aca-11e7-82f6-3863bb44ef7c,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
756,False,7,320,3,44,active,0,1,1,3,1,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
757,False,11,3064,0,12,active,0,1,1,3,1,66dccad8-0aca-11e7-82f6-3863bb44ef7c,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
758,False,4,4727,10,31,active,0,1,1,1,1,f72a253f-3cef-4da8-9591-0cbd3a692162,1690766542,2023-07-31 01:15:49.052261,0.0,0.0
759,False,4,3854,0,21,active,0,1,1,1,1,467e1de6-73a6-480f-9e83-fd1b03b71047,1690766542,2023-07-31 01:15:49.052261,0.0,0.0
760,False,11,1814900752968579218,1,11,active,0,1,1,0,1,1814900752968579218,1690766543,2023-07-31 01:15:49.052261,0.0,0.0
761,False,22,4449,0,2,active,0,1,1,3,1,9991b75b-a9ba-4abc-bf84-0108291be05a,1690766543,2023-07-31 01:15:49.052261,0.0,0.0
762,False,22,4258,0,1,active,0,1,1,4,1,9719498d-bd5c-4424-86ac-dfe0795c57d1,1690766543,2023-07-31 01:15:49.052261,0.0,0.0
763,False,2,4897,0,18,active,0,1,1,1,1,85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,1690766543,2023-07-31 01:15:49.052261,0.0,0.0
764,False,28,4707,10,6,active,0,1,1,0,1,4168e5a4-c7ec-4045-bfc8-84ac5edbe845,1690766543,2023-07-31 01:15:49.052261,0.0,0.0
765,False,3,524,4,56,active,0,1,1,1,1,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
766,False,12,4318,1,12,active,0,1,1,1,1,c56739c2-b310-4d73-ab0e-b6036abd9561,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
767,False,8,3855,1,13,active,0,1,1,4,1,a958a8af-a0cc-4bca-9114-93c74ce3c693,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
768,False,14,4564,4,3,active,0,1,1,3,1,f7e7f14f-7c39-488e-849b-92c41059eb07,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
769,False,4,3606,1,16,active,0,1,1,1,1,9e0b3452-ef6d-4e94-8c05-7bef199cdb74,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
770,False,6,4009,3,23,active,1,1,1,2,1,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
771,False,2,4879,1,14,active,0,1,1,2,1,6908ae75-b9a1-4f20-b192-95dc43e858a8,1690766544,2023-07-31 01:15:49.052261,0.0,0.0
772,False,14,4004,5,2,active,0,1,1,0,1,bc512527-7863-48d5-aea8-3de470abc1ee,1690766545,2023-07-31 01:15:49.052261,0.0,0.0
773,False,19,3641,9,78,active,0,1,1,0,1,daefc84c-1b16-4220-8e1f-10ea4866fdc7,1690766547,2023-07-31 01:15:49.052261,0.0,0.0
774,False,37,245,1,18,active,0,1,1,0,1,66db3f62-0aca-11e7-82f6-3863bb44ef7c,1690766547,2023-07-31 01:15:49.052261,0.0,0.0
775,False,19,4331,0,9,active,0,1,1,1,1,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,1690766547,2023-07-31 01:15:49.052261,0.0,0.0
776,False,35,4124,5,7,active,0,1,1,9,1,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,1690766547,2023-07-31 01:15:49.052261,0.0,0.0
777,False,4,5082,10,53,active,0,1,1,0,1,1198e739-787c-4ce4-aa63-ffaf98506e9c,1690766540,2023-07-31 01:15:49.052261,0.0,0.0
778,False,11,4900,1,7,active,0,1,1,0,1,01b7973e-c92e-4fbe-890e-2c24de33ce0e,1690766541,2023-07-31 01:15:49.052261,0.0,0.0
779,False,25,3734,1,24,active,0,1,1,3,1,2bf9addc-038b-48fe-8794-dde085c5e5dc,1690766541,2023-07-31 01:15:49.052261,0.0,0.0
780,False,17,3758,1,1,active,0,1,1,2,1,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,1690766541,2023-07-31 01:15:49.052261,0.0,0.0
781,False,0,4212,5,14,active,0,1,1,0,1,fea72f55-d296-47af-9446-149688dcccbd,1690766541,2023-07-31 01:15:49.052261,0.0,0.0
782,False,6,4780,2,11,active,0,1,1,1,1,514f3dda-4d08-464c-b2d4-5706d400065a,1690766541,2023-07-31 01:15:49.052261,0.0,0.0
783,False,29,529,7,5,active,0,1,1,5,1,66dc85bb-0aca-11e7-82f6-3863bb44ef7c,1690766548,2023-07-31 01:15:49.052261,0.0,0.0
784,False,18,3126,1,13,active,0,1,1,2,1,66dd266a-0aca-11e7-82f6-3863bb44ef7c,1690766548,2023-07-31 01:15:49.052261,0.0,0.0
785,False,21,4436,3,4,active,0,1,1,0,1,02fb0f6a-b1dc-4e1c-97f8-fe70462670a3,1690766541,2023-07-31 01:15:49.052261,0.0,0.0
786,False,19,4849,2,7,active,0,1,1,5,1,b1e496f1-43cf-48d0-be49-ab0d760c00bf,1690766542,2023-07-31 01:15:49.052261,0.0,0.0
787,False,6,284,5,62,active,0,1,1,0,1,66db631c-0aca-11e7-82f6-3863bb44ef7c,1690766546,2023-07-31 01:15:49.052261,0.0,0.0
788,False,46,304,1,0,active,0,1,1,3,1,66db6da2-0aca-11e7-82f6-3863bb44ef7c,1690766555,2023-07-31 01:15:49.052261,0.0,0.0
789,False,3,4506,7,11,active,0,1,1,2,1,a724eb92-55ca-4b9f-9a87-c2e87b3cbd40,1690766555,2023-07-31 01:15:49.052261,0.0,0.0
790,False,27,4548,1,0,active,3,1,1,3,1,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,1690766555,2023-07-31 01:15:49.052261,0.0,0.0
791,False,16,458,7,20,active,0,1,1,1,1,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,1690766554,2023-07-31 01:15:49.052261,0.0,0.0
792,False,33,5081,2,43,active,0,1,1,5,1,f54ad1f8-fe58-49ac-82ae-b742aec66829,1690766555,2023-07-31 01:15:49.052261,0.0,0.0
793,False,1,4191,2,18,active,0,1,1,1,1,5d994b32-b7a5-450d-9bbb-93bf3b03e6d5,1690766556,2023-07-31 01:15:49.052261,0.0,0.0
794,False,21,3621,5,13,active,0,1,1,2,1,0927e331-866f-4d99-99b4-04edde99117a,1690766556,2023-07-31 01:15:49.052261,0.0,0.0
795,False,21,4082,3,5,active,0,1,1,0,1,9c2a741d-7f3e-4aa1-b58b-db5c3e6bcb20,1690766556,2023-07-31 01:15:49.052261,0.0,0.0
796,False,6,4627,0,14,active,0,1,1,3,1,dadd2084-d844-46f5-b7a4-128d31eeba8e,1690766556,2023-07-31 01:15:49.052261,0.0,0.0
797,False,10,4154,0,9,active,0,1,1,1,1,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,1690766556,2023-07-31 01:15:49.052261,0.0,0.0
798,False,10,3492,0,16,active,0,1,1,0,1,7a15d81b-357e-42e0-b208-93ffd562fd63,1690766556,2023-07-31 01:15:49.052261,0.0,0.0
799,False,14,4283,1,9,active,0,1,1,4,1,54782566-697b-497e-a503-dc1f39963eb2,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
800,False,28,1786697528321024934,2,10,active,0,1,1,0,1,1786697528321024934,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
801,False,4,4971,0,15,active,0,1,1,0,1,94bcf812-5cff-460c-841f-54876ed1e7a4,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
802,False,5,4793,0,14,active,0,1,1,1,1,a90e9ad3-4347-4fa4-b031-9bf1f69ce049,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
803,False,0,4227,4,15,active,0,1,1,0,1,426862de-f8f2-4967-ba41-76680a4b460c,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
804,False,16,3160,1,21,active,0,1,1,6,1,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
805,False,3,228,3,71,active,0,1,1,0,1,66db3997-0aca-11e7-82f6-3863bb44ef7c,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
806,False,44,3409,4,0,active,0,1,1,0,1,66de542a-0aca-11e7-82f6-3863bb44ef7c,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
807,False,40,4111,4,24,active,0,1,1,5,1,e6c2a46e-431a-4101-af84-870f660ff4cb,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
808,False,10,377,1,61,active,0,1,1,3,1,66dbe441-0aca-11e7-82f6-3863bb44ef7c,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
809,False,26,4076,2,0,active,0,1,1,4,1,425b8fac-90d4-44f4-a6a8-3010b5f155ad,1690766557,2023-07-31 01:15:49.052261,0.0,0.0
810,False,34,4640,1,19,active,0,1,1,2,1,5f7ac86c-1a98-4603-8749-4bb83ac84acd,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
811,False,4,4712,6,37,active,0,1,1,1,1,c042a307-2d7d-4ee9-95b7-a7505a3428c2,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
812,False,14,3383,5,6,active,0,1,1,5,1,66de3fde-0aca-11e7-82f6-3863bb44ef7c,1690766558,2023-07-31 01:15:49.052261,0.0,0.0
813,False,0,1828968794479100296,0,0,out_of_service,0,0,0,0,0,1828968794479100296,86400,2023-07-31 01:15:49.052261,,
814,False,0,1828969112306680612,0,0,out_of_service,0,0,0,0,0,1828969112306680612,86400,2023-07-31 01:15:49.052261,,
815,False,0,1828966104320053340,0,0,out_of_service,0,0,0,0,0,1828966104320053340,86400,2023-07-31 01:15:49.052261,,
816,False,0,1828966363527611286,0,0,out_of_service,0,0,0,0,0,1828966363527611286,86400,2023-07-31 01:15:49.052261,,
817,False,0,1834145330979754058,0,0,out_of_service,0,0,0,0,0,1834145330979754058,86400,2023-07-31 01:15:49.052261,,
818,False,0,1828967027013302842,0,0,out_of_service,0,0,0,0,0,1828967027013302842,86400,2023-07-31 01:15:49.052261,,
819,False,0,1828967607558607844,0,0,out_of_service,0,0,0,0,0,1828967607558607844,86400,2023-07-31 01:15:49.052261,,
820,False,0,1828967830172187422,0,0,out_of_service,0,0,0,0,0,1828967830172187422,86400,2023-07-31 01:15:49.052261,,
821,False,0,1828969323789472168,0,0,out_of_service,0,0,0,0,0,1828969323789472168,86400,2023-07-31 01:15:49.052261,,
822,False,0,1835247196073118026,0,0,out_of_service,0,0,0,0,0,1835247196073118026,86400,2023-07-31 01:15:49.052261,,
823,False,0,1836581807397045112,0,0,out_of_service,0,0,0,0,0,1836581807397045112,86400,2023-07-31 01:15:49.052261,,
824,False,0,1828969515711812276,0,0,out_of_service,0,0,0,0,0,1828969515711812276,86400,2023-07-31 01:15:49.052261,,
825,False,10,4893,0,9,active,0,1,1,6,1,e34bb92f-6911-449a-999b-5bc80e0322fe,1690766459,2023-07-31 01:15:49.052261,0.0,0.0
826,False,21,161,6,23,active,0,1,1,0,1,66db3273-0aca-11e7-82f6-3863bb44ef7c,1690766460,2023-07-31 01:15:49.052261,0.0,0.0
827,False,2,4073,0,49,active,0,1,1,0,1,67f60e7e-397a-4e47-b7f9-d10bd67133b3,1690766460,2023-07-31 01:15:49.052261,0.0,0.0
828,False,17,4992,2,1,active,0,1,1,1,1,b9d3134b-697f-4a0f-b90f-d95f6c69ffda,1690766460,2023-07-31 01:15:49.052261,0.0,0.0
829,False,24,411,0,20,active,0,1,1,8,1,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,1690766460,2023-07-31 01:15:49.052261,0.0,0.0
830,False,6,3156,1,30,active,0,1,1,1,1,66dd491c-0aca-11e7-82f6-3863bb44ef7c,1690766460,2023-07-31 01:15:49.052261,0.0,0.0
831,False,18,3501,2,9,active,0,1,1,3,1,d3f51f51-7e51-4c75-8600-d76916608707,1690766461,2023-07-31 01:15:49.052261,0.0,0.0
832,False,8,4138,2,9,active,0,1,1,1,1,c46a2889-258b-4fc5-a452-1d4e7dfe683a,1690766462,2023-07-31 01:15:49.052261,0.0,0.0
833,False,10,4116,2,7,active,0,1,1,0,1,a4bb6fac-b795-4aa7-a266-613419019290,1690766463,2023-07-31 01:15:49.052261,0.0,0.0
834,False,13,3649,1,14,active,0,1,1,1,1,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,1690766463,2023-07-31 01:15:49.052261,0.0,0.0
835,False,16,1796642668661690940,1,3,active,0,1,1,0,1,1796642668661690940,1690766458,2023-07-31 01:15:49.052261,0.0,0.0
836,False,21,4605,5,9,active,0,1,1,2,1,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,1690766461,2023-07-31 01:15:49.052261,0.0,0.0
837,False,21,3302,3,13,active,0,1,1,6,1,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,1690766462,2023-07-31 01:15:49.052261,0.0,0.0
838,False,9,497,6,51,active,0,1,1,1,1,66dc748f-0aca-11e7-82f6-3863bb44ef7c,1690766503,2023-07-31 01:15:49.052261,0.0,0.0
839,False,0,4848,0,3,out_of_service,0,0,0,0,0,d34f2271-10ee-40c3-a93a-09df58860512,1683546002,2023-07-31 01:15:49.052261,,
840,False,37,539,3,13,active,0,1,1,3,1,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
841,False,8,352,3,43,active,0,1,1,0,1,66dbc551-0aca-11e7-82f6-3863bb44ef7c,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
842,False,65,3783,0,0,active,0,1,1,3,1,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
843,False,4,4563,2,12,active,0,1,1,0,1,f4f9a09c-010c-430c-a766-3390c44b4962,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
844,False,3,4608,1,15,active,0,1,1,3,1,b4063b76-1abd-465c-96a4-45f6ee016bc5,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
845,False,20,3975,0,1,active,0,1,1,2,1,6f21be51-6fde-4cde-b1db-b102a5f67300,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
846,False,14,3853,0,6,active,0,1,1,0,1,cac843c2-8b21-47bb-a3b9-712f95d7f7aa,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
847,False,33,4481,4,2,active,0,1,1,0,1,d1138533-504c-4d29-b71c-299e1d31f159,1690766504,2023-07-31 01:15:49.052261,0.0,0.0
848,False,2,4768,0,18,active,0,1,1,0,1,18846fd4-877c-4971-9b6f-1bd8fbc10346,1690766508,2023-07-31 01:15:49.052261,0.0,0.0
849,False,29,4442,3,2,active,0,1,1,1,1,a33a2d11-33a5-46ad-a086-5698ac17b7b4,1690766508,2023-07-31 01:15:49.052261,0.0,0.0
850,False,17,298,0,13,active,0,1,1,4,1,66db69d0-0aca-11e7-82f6-3863bb44ef7c,1690766508,2023-07-31 01:15:49.052261,0.0,0.0
851,False,34,4708,2,1,active,0,1,1,3,1,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,1690766506,2023-07-31 01:15:49.052261,0.0,0.0
852,False,32,4480,0,2,active,1,1,1,1,1,b516fedb-3ced-4683-8c17-7e5f6dadf04d,1690766506,2023-07-31 01:15:49.052261,0.0,0.0
853,False,27,461,3,54,active,0,1,1,0,1,66dc259a-0aca-11e7-82f6-3863bb44ef7c,1690766502,2023-07-31 01:15:49.052261,0.0,0.0
854,False,4,4074,2,16,active,0,1,1,0,1,5dc8ddac-979e-4ae5-b879-3670cca7482d,1690766502,2023-07-31 01:15:49.052261,0.0,0.0
855,False,4,4192,1,14,active,0,1,1,0,1,f91170e6-a33c-4870-94da-9d51510515d2,1690766503,2023-07-31 01:15:49.052261,0.0,0.0
856,False,9,4028,2,8,active,0,1,1,3,1,ce95fbdd-b7d2-46fc-910d-5c170e4b7610,1690766503,2023-07-31 01:15:49.052261,0.0,0.0
857,False,1,4058,3,39,active,0,1,1,0,1,821b19c1-ab13-4482-9580-770288a377a7,1690766503,2023-07-31 01:15:49.052261,0.0,0.0
858,False,22,3572,0,11,active,0,1,1,1,1,548cb08c-4ec1-46d9-8978-1a8d3bf42454,1690766507,2023-07-31 01:15:49.052261,0.0,0.0
859,False,6,3571,1,16,active,0,1,1,4,1,a2f71eea-05a2-4fe7-99ab-f74535c880ae,1690766507,2023-07-31 01:15:49.052261,0.0,0.0
860,False,4,5066,0,14,active,0,1,1,0,1,b62bcd96-c2db-447c-bdd5-d3c18f174858,1690766507,2023-07-31 01:15:49.052261,0.0,0.0
861,False,1,4887,2,17,active,0,1,1,0,1,c63e9937-cadb-4813-aee3-5fd3fcc93767,1690766507,2023-07-31 01:15:49.052261,0.0,0.0
862,False,3,5026,1,19,active,0,1,1,1,1,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,1690766505,2023-07-31 01:15:49.052261,0.0,0.0
863,False,4,289,2,13,active,0,1,1,0,1,66db63f4-0aca-11e7-82f6-3863bb44ef7c,1690766505,2023-07-31 01:15:49.052261,0.0,0.0
864,False,9,3789,1,21,active,0,1,1,4,1,47bcbcc1-9241-4e65-99f1-07c15543be1b,1690766505,2023-07-31 01:15:49.052261,0.0,0.0
865,False,20,4595,0,2,active,1,1,1,1,1,94f77501-32e5-4539-90c6-82d4198f7991,1690766505,2023-07-31 01:15:49.052261,0.0,0.0
866,False,21,3630,6,7,active,0,1,1,3,1,ca4e4962-2169-4559-8f60-b05ab7809750,1690766505,2023-07-31 01:15:49.052261,0.0,0.0
867,False,18,3756,1,1,active,0,1,1,2,1,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,1690766446,2023-07-31 01:15:49.052261,0.0,0.0
868,False,9,4235,6,40,active,0,1,1,2,1,88e64257-298c-4b8d-8886-77b9b66dcec1,1690766446,2023-07-31 01:15:49.052261,0.0,0.0
869,False,6,4756,4,11,active,0,1,1,1,1,122111c9-9a61-4372-a756-fb2495611cb6,1690766447,2023-07-31 01:15:49.052261,0.0,0.0
870,False,19,3811,0,0,active,0,1,1,3,1,285ad3c2-3ffe-45bb-8765-9c20a69641a6,1690766446,2023-07-31 01:15:49.052261,0.0,0.0
871,False,2,1786696384892428996,0,19,active,0,1,1,1,1,1786696384892428996,1690766446,2023-07-31 01:15:49.052261,0.0,0.0
872,False,0,4110,0,0,active,30,1,0,0,0,a0eec052-257a-4c79-8171-6e2ad9864ad0,1690766447,2023-07-31 01:15:49.052261,,
873,False,18,4086,2,1,active,0,1,1,0,1,79c4a612-a5df-4814-9e6b-6305da61ebc4,1690766449,2023-07-31 01:15:49.052261,0.0,0.0
874,False,11,5049,1,7,active,0,1,1,2,1,55fda28d-56a8-4db2-b42a-072714f18471,1690766450,2023-07-31 01:15:49.052261,0.0,0.0
875,False,11,4783,0,10,active,0,1,1,0,1,dfad8e49-7e1b-4376-90b4-7a449319f294,1690766472,2023-07-31 01:15:49.052261,0.0,0.0
876,False,7,4444,2,11,active,0,1,1,2,1,23bc4d9b-1ec2-45fb-9228-e41517346b24,1690766473,2023-07-31 01:15:49.052261,0.0,0.0
