,is_renting,num_bikes_available,is_installed,num_bikes_disabled,is_returning,last_reported,station_id,num_docks_available,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,last_update
1284,1,13,1,0,1,1671830723,4372,5,4372,active,0,False,0,2022-12-24 01:00:30.434515
1285,1,0,1,0,1,1671844201,4373,30,4373,active,0,False,0,2022-12-24 01:00:30.434515
1286,1,10,1,0,1,1671837823,4374,9,4374,active,0,False,2,2022-12-24 01:00:30.434515
1287,1,22,1,1,1,1671837196,4376,6,4376,active,0,False,0,2022-12-24 01:00:30.434515
1288,1,18,1,0,1,1671825055,4377,3,4377,active,0,False,2,2022-12-24 01:00:30.434515
1289,1,20,1,0,1,1671834415,4378,3,4378,active,0,False,2,2022-12-24 01:00:30.434515
1290,1,21,1,0,1,1671840487,4379,1,4379,active,0,False,0,2022-12-24 01:00:30.434515
1291,1,24,1,0,1,1671829805,4380,6,4380,active,0,False,1,2022-12-24 01:00:30.434515
1292,1,14,1,0,1,1671829143,4382,4,4382,active,0,False,1,2022-12-24 01:00:30.434515
1293,1,1,1,1,1,1671841739,4384,28,4384,active,0,False,1,2022-12-24 01:00:30.434515
1294,1,1,1,0,1,1671843161,4385,24,4385,active,0,False,0,2022-12-24 01:00:30.434515
1295,1,23,1,0,1,1671838661,4386,4,4386,active,0,False,1,2022-12-24 01:00:30.434515
1296,1,16,1,0,1,1671826134,4387,19,4387,active,0,False,1,2022-12-24 01:00:30.434515
1297,1,8,1,1,1,1671820313,4389,14,4389,active,0,False,2,2022-12-24 01:00:30.434515
1298,1,2,1,0,1,1671832610,4390,19,4390,active,0,False,1,2022-12-24 01:00:30.434515
1299,1,1,1,0,1,1671841879,4391,18,4391,active,0,False,1,2022-12-24 01:00:30.434515
1300,1,20,1,0,1,1671830631,4392,2,4392,active,0,False,4,2022-12-24 01:00:30.434515
1301,1,15,1,0,1,1671833039,4393,13,4393,active,0,False,0,2022-12-24 01:00:30.434515
1302,1,1,1,1,1,1671840374,4394,16,4394,active,0,False,0,2022-12-24 01:00:30.434515
1303,1,2,1,0,1,1671822354,4395,20,4395,active,0,False,2,2022-12-24 01:00:30.434515
1304,1,4,1,0,1,1671828805,4396,15,4396,active,0,False,2,2022-12-24 01:00:30.434515
1305,1,7,1,0,1,1671786313,4397,27,4397,active,0,False,0,2022-12-24 01:00:30.434515
1306,1,7,1,0,1,1671786314,4398,13,4398,active,0,False,2,2022-12-24 01:00:30.434515
1307,1,11,1,2,1,1671840204,4399,6,4399,active,0,False,9,2022-12-24 01:00:30.434515
1308,1,1,1,0,1,1671830919,4400,20,4400,active,0,False,0,2022-12-24 01:00:30.434515
1309,1,0,1,0,1,1671804391,4401,25,4401,active,0,False,0,2022-12-24 01:00:30.434515
1310,1,2,1,2,1,1671841546,4403,30,4403,active,0,False,1,2022-12-24 01:00:30.434515
1311,1,7,1,1,1,1671809082,4404,19,4404,active,0,False,6,2022-12-24 01:00:30.434515
1312,1,75,1,3,1,1671842177,4406,2,4406,active,0,False,4,2022-12-24 01:00:30.434515
1313,1,31,1,2,1,1671840268,4407,9,4407,active,0,False,1,2022-12-24 01:00:30.434515
1314,1,4,1,3,1,1671841855,4408,17,4408,active,0,False,4,2022-12-24 01:00:30.434515
1315,1,27,1,0,1,1671835016,4409,3,4409,active,0,False,0,2022-12-24 01:00:30.434515
1316,1,9,1,0,1,1671835210,4410,14,4410,active,0,False,3,2022-12-24 01:00:30.434515
1317,1,3,1,0,1,1671842553,4411,22,4411,active,0,False,2,2022-12-24 01:00:30.434515
1318,1,24,1,5,1,1671843322,4412,1,4412,active,0,False,2,2022-12-24 01:00:30.434515
1319,1,9,1,0,1,1671833078,4414,10,4414,active,0,False,2,2022-12-24 01:00:30.434515
1320,1,29,1,0,1,1671839728,4415,2,4415,active,0,False,0,2022-12-24 01:00:30.434515
1321,1,29,1,1,1,1671808165,4416,0,4416,active,0,False,0,2022-12-24 01:00:30.434515
1322,1,16,1,0,1,1671830216,4417,7,4417,active,0,False,11,2022-12-24 01:00:30.434515
1323,1,23,1,3,1,1671834988,4418,0,4418,active,0,False,0,2022-12-24 01:00:30.434515
1324,1,0,1,0,1,1671838209,4419,24,4419,active,0,False,0,2022-12-24 01:00:30.434515
1325,1,1,1,0,1,1671842804,4420,24,4420,active,0,False,1,2022-12-24 01:00:30.434515
1326,1,3,1,0,1,1671825240,4421,21,4421,active,0,False,3,2022-12-24 01:00:30.434515
1327,1,19,1,0,1,1671818201,4422,4,4422,active,0,False,2,2022-12-24 01:00:30.434515
1328,1,1,1,0,1,1671824636,4423,20,4423,active,0,False,0,2022-12-24 01:00:30.434515
1329,1,7,1,1,1,1671836164,4424,12,4424,active,0,False,7,2022-12-24 01:00:30.434515
1330,1,43,1,3,1,1671841162,4425,4,4425,active,0,False,9,2022-12-24 01:00:30.434515
1331,1,56,1,0,1,1671837246,4426,0,4426,active,0,False,3,2022-12-24 01:00:30.434515
1332,1,5,1,0,1,1671830669,4427,16,4427,active,0,False,2,2022-12-24 01:00:30.434515
1333,1,2,1,0,1,1671836777,4428,27,4428,active,0,False,1,2022-12-24 01:00:30.434515
1334,1,21,1,3,1,1671838824,4429,6,4429,active,0,False,1,2022-12-24 01:00:30.434515
1335,1,6,1,1,1,1671829823,4430,17,4430,active,0,False,1,2022-12-24 01:00:30.434515
1336,1,12,1,0,1,1671839457,4431,21,4431,active,0,False,1,2022-12-24 01:00:30.434515
1337,1,0,1,0,1,1671837007,4434,28,4434,active,0,False,0,2022-12-24 01:00:30.434515
1338,1,8,1,0,1,1671827572,4435,15,4435,active,0,False,0,2022-12-24 01:00:30.434515
1339,1,21,1,1,1,1671842275,4436,7,4436,active,0,False,3,2022-12-24 01:00:30.434515
1340,1,0,1,0,1,1671825759,4437,20,4437,active,0,False,0,2022-12-24 01:00:30.434515
1341,1,0,1,0,1,1671833553,4438,25,4438,active,0,False,0,2022-12-24 01:00:30.434515
1342,1,0,1,0,1,1671828064,4440,19,4440,active,0,False,0,2022-12-24 01:00:30.434515
1343,1,9,1,0,1,1671837554,4441,13,4441,active,0,False,3,2022-12-24 01:00:30.434515
1344,1,32,1,0,1,1671837367,4442,2,4442,active,0,False,18,2022-12-24 01:00:30.434515
1345,1,15,1,2,1,1671842504,4443,0,4443,active,0,False,9,2022-12-24 01:00:30.434515
1346,1,19,1,0,1,1671786314,4444,1,4444,active,0,False,1,2022-12-24 01:00:30.434515
1347,1,14,1,0,1,1671837525,4445,6,4445,active,0,False,11,2022-12-24 01:00:30.434515
1348,1,17,1,0,1,1671837824,4446,3,4446,active,0,False,7,2022-12-24 01:00:30.434515
1349,1,24,1,0,1,1671835129,4447,4,4447,active,0,False,5,2022-12-24 01:00:30.434515
1350,1,17,1,0,1,1671832001,4448,1,4448,active,0,False,2,2022-12-24 01:00:30.434515
1351,1,23,1,2,1,1671831153,4449,0,4449,active,0,False,3,2022-12-24 01:00:30.434515
1352,1,5,1,0,1,1671830334,4450,12,4450,active,0,False,5,2022-12-24 01:00:30.434515
1353,1,2,1,0,1,1671829367,4451,19,4451,active,0,False,1,2022-12-24 01:00:30.434515
1354,1,1,1,0,1,1671836976,4453,22,4453,active,0,False,1,2022-12-24 01:00:30.434515
1355,1,16,1,0,1,1671837328,4456,4,4456,active,0,False,4,2022-12-24 01:00:30.434515
1356,1,16,1,0,1,1671831616,4457,2,4457,active,0,False,6,2022-12-24 01:00:30.434515
1357,1,17,1,1,1,1671841895,4458,0,4458,active,0,False,4,2022-12-24 01:00:30.434515
1358,1,17,1,3,1,1671842059,4459,1,4459,active,0,False,8,2022-12-24 01:00:30.434515
1359,1,14,1,3,1,1671828442,4460,0,4460,active,0,False,4,2022-12-24 01:00:30.434515
1360,1,17,1,0,1,1671820349,4461,0,4461,active,0,False,10,2022-12-24 01:00:30.434515
1361,1,10,1,0,1,1671814899,4462,13,4462,active,0,False,5,2022-12-24 01:00:30.434515
1362,1,19,1,0,1,1671832703,4463,1,4463,active,0,False,4,2022-12-24 01:00:30.434515
1363,1,20,1,1,1,1671838567,4465,2,4465,active,0,False,4,2022-12-24 01:00:30.434515
1364,1,0,1,0,1,86400,4466,0,4466,active,0,False,0,2022-12-24 01:00:30.434515
1365,1,18,1,0,1,1671827174,4467,2,4467,active,0,False,6,2022-12-24 01:00:30.434515
1366,1,15,1,0,1,1671825087,4468,6,4468,active,0,False,0,2022-12-24 01:00:30.434515
1367,1,1,1,0,1,1671827211,4471,20,4471,active,0,False,0,2022-12-24 01:00:30.434515
1368,1,0,1,1,1,1671825189,4472,24,4472,active,0,False,0,2022-12-24 01:00:30.434515
1369,1,9,1,0,1,1671824917,4473,10,4473,active,0,False,5,2022-12-24 01:00:30.434515
1370,1,33,1,0,1,1671826137,4474,6,4474,active,0,False,21,2022-12-24 01:00:30.434515
1371,1,12,1,2,1,1671841802,4475,19,4475,active,1,False,1,2022-12-24 01:00:30.434515
1372,1,19,1,2,1,1671844142,4476,5,4476,active,0,False,1,2022-12-24 01:00:30.434515
1373,1,25,1,1,1,1671836927,4477,0,4477,active,0,False,0,2022-12-24 01:00:30.434515
1374,1,57,1,0,1,1671844036,4478,6,4478,active,0,False,7,2022-12-24 01:00:30.434515
1375,1,7,1,0,1,1671839400,4480,28,4480,active,0,False,0,2022-12-24 01:00:30.434515
1376,1,10,1,0,1,1671844062,4481,28,4481,active,0,False,1,2022-12-24 01:00:30.434515
1377,1,26,1,1,1,1671839749,4482,6,4482,active,0,False,3,2022-12-24 01:00:30.434515
1378,1,2,1,1,1,1671836433,4483,34,4483,active,0,False,0,2022-12-24 01:00:30.434515
1379,1,2,1,0,1,1671843070,4484,28,4484,active,0,False,0,2022-12-24 01:00:30.434515
1380,1,4,1,0,1,1671839616,4485,28,4485,active,0,False,2,2022-12-24 01:00:30.434515
1381,1,6,1,0,1,1671837491,4486,25,4486,active,0,False,0,2022-12-24 01:00:30.434515
1382,1,0,1,0,1,1671843210,4487,20,4487,active,0,False,0,2022-12-24 01:00:30.434515
1383,1,18,1,0,1,1671838769,4488,6,4488,active,0,False,1,2022-12-24 01:00:30.434515
1384,1,3,1,0,1,1671843464,4489,20,4489,active,0,False,2,2022-12-24 01:00:30.434515
1385,1,2,1,1,1,1671838993,4490,18,4490,active,0,False,0,2022-12-24 01:00:30.434515
1386,1,16,1,1,1,1671839372,4492,4,4492,active,0,False,2,2022-12-24 01:00:30.434515
1387,1,1,1,0,1,1671829699,4493,18,4493,active,0,False,0,2022-12-24 01:00:30.434515
1388,1,0,1,2,1,1671813778,4494,17,4494,active,0,False,0,2022-12-24 01:00:30.434515
1389,1,1,1,1,1,1671828399,4495,18,4495,active,0,False,1,2022-12-24 01:00:30.434515
1390,1,26,1,0,1,1671817899,4496,3,4496,active,0,False,1,2022-12-24 01:00:30.434515
1391,1,2,1,1,1,1671842858,4497,17,4497,active,0,False,2,2022-12-24 01:00:30.434515
1392,1,0,1,2,1,1671838579,4498,18,4498,active,0,False,0,2022-12-24 01:00:30.434515
1393,1,1,1,1,1,1671830172,4500,21,4500,active,0,False,1,2022-12-24 01:00:30.434515
1394,1,4,1,2,1,1671828646,4501,23,4501,active,0,False,2,2022-12-24 01:00:30.434515
1395,1,13,1,1,1,1671840842,4502,12,4502,active,0,False,2,2022-12-24 01:00:30.434515
1396,1,9,1,5,1,1671781443,4503,27,4503,active,0,False,0,2022-12-24 01:00:30.434515
1397,1,24,1,3,1,1671842829,4504,31,4504,active,0,False,19,2022-12-24 01:00:30.434515
1398,1,2,1,1,1,1671842009,4505,20,4505,active,0,False,1,2022-12-24 01:00:30.434515
1399,1,1,1,1,1,1671786315,4506,19,4506,active,0,False,0,2022-12-24 01:00:30.434515
1400,1,6,1,0,1,1671830756,4508,15,4508,active,0,False,0,2022-12-24 01:00:30.434515
1401,1,8,1,0,1,1671806170,4509,24,4509,active,0,False,0,2022-12-24 01:00:30.434515
1402,1,0,1,0,1,1671836093,4510,24,4510,active,0,False,0,2022-12-24 01:00:30.434515
1403,1,1,1,2,1,1671818486,4511,16,4511,active,0,False,0,2022-12-24 01:00:30.434515
1404,1,13,1,0,1,1671831842,4512,4,4512,active,0,False,0,2022-12-24 01:00:30.434515
1405,1,1,1,2,1,1671826372,4513,14,4513,active,0,False,1,2022-12-24 01:00:30.434515
1406,1,31,1,0,1,1671836077,4514,0,4514,active,0,False,2,2022-12-24 01:00:30.434515
1407,1,2,1,0,1,1671833785,4515,19,4515,active,0,False,2,2022-12-24 01:00:30.434515
1408,1,13,1,0,1,1671843315,4516,4,4516,active,0,False,1,2022-12-24 01:00:30.434515
1409,1,25,1,0,1,1671842880,4517,5,4517,active,0,False,5,2022-12-24 01:00:30.434515
1410,1,10,1,0,1,1671843375,4518,12,4518,active,0,False,6,2022-12-24 01:00:30.434515
1411,1,11,1,1,1,1671839862,4519,34,4519,active,0,False,2,2022-12-24 01:00:30.434515
1412,1,0,1,0,1,1671836250,4520,22,4520,active,0,False,0,2022-12-24 01:00:30.434515
1413,1,14,1,0,1,1671836427,4521,5,4521,active,0,False,8,2022-12-24 01:00:30.434515
1414,1,10,1,0,1,1671834632,4522,2,4522,active,0,False,5,2022-12-24 01:00:30.434515
1415,1,2,1,0,1,1671830976,4523,19,4523,active,0,False,0,2022-12-24 01:00:30.434515
1416,1,0,1,4,1,1671844187,4524,0,4524,active,22,False,0,2022-12-24 01:00:30.434515
1417,1,14,1,0,1,1671836539,4525,5,4525,active,0,False,3,2022-12-24 01:00:30.434515
1418,1,18,1,0,1,1671842945,4526,2,4526,active,0,False,7,2022-12-24 01:00:30.434515
1419,1,2,1,0,1,1671843386,4528,19,4528,active,0,False,0,2022-12-24 01:00:30.434515
1420,1,2,1,0,1,1671840212,4530,19,4530,active,0,False,0,2022-12-24 01:00:30.434515
1421,1,4,1,0,1,1671843561,4531,13,4531,active,0,False,1,2022-12-24 01:00:30.434515
1422,1,6,1,1,1,1671836656,4532,11,4532,active,0,False,1,2022-12-24 01:00:30.434515
1423,1,5,1,0,1,1671837732,4533,13,4533,active,0,False,1,2022-12-24 01:00:30.434515
1424,1,11,1,0,1,1671837118,4534,11,4534,active,0,False,3,2022-12-24 01:00:30.434515
1425,1,3,1,1,1,1671832208,4535,14,4535,active,0,False,1,2022-12-24 01:00:30.434515
1426,1,10,1,1,1,1671843727,4536,12,4536,active,0,False,6,2022-12-24 01:00:30.434515
1427,1,19,1,1,1,1671832587,4537,12,4537,active,0,False,3,2022-12-24 01:00:30.434515
1428,1,8,1,0,1,1671836968,4539,7,4539,active,0,False,5,2022-12-24 01:00:30.434515
1429,1,0,1,0,1,1671834171,4542,20,4542,active,0,False,0,2022-12-24 01:00:30.434515
1430,1,0,1,0,1,86400,4543,0,4543,active,0,False,0,2022-12-24 01:00:30.434515
1431,1,23,1,0,1,1671839428,4544,9,4544,active,0,False,7,2022-12-24 01:00:30.434515
1432,1,24,1,2,1,1671836557,4545,4,4545,active,0,False,8,2022-12-24 01:00:30.434515
1433,1,4,1,1,1,1671829780,4546,13,4546,active,0,False,2,2022-12-24 01:00:30.434515
1434,1,6,1,5,1,1671835197,4547,12,4547,active,0,False,1,2022-12-24 01:00:30.434515
1435,1,17,1,1,1,1671830627,4548,13,4548,active,0,False,1,2022-12-24 01:00:30.434515
1436,1,31,1,1,1,1671819803,4549,3,4549,active,0,False,3,2022-12-24 01:00:30.434515
1437,1,16,1,2,1,1671841876,4550,4,4550,active,0,False,0,2022-12-24 01:00:30.434515
1438,1,2,1,0,1,1671840828,4551,18,4551,active,0,False,2,2022-12-24 01:00:30.434515
1439,1,1,1,0,1,1671834270,4553,18,4553,active,0,False,1,2022-12-24 01:00:30.434515
1440,1,19,1,1,1,1671836431,4554,3,4554,active,0,False,13,2022-12-24 01:00:30.434515
1441,1,1,1,0,1,1671814072,4555,24,4555,active,0,False,0,2022-12-24 01:00:30.434515
1442,1,1,1,0,1,1671834865,4556,20,4556,active,0,False,1,2022-12-24 01:00:30.434515
1443,1,3,1,0,1,1671841718,4557,21,4557,active,0,False,1,2022-12-24 01:00:30.434515
1444,1,1,1,0,1,1671824545,4559,17,4559,active,0,False,0,2022-12-24 01:00:30.434515
1445,1,11,1,0,1,1671840375,4560,10,4560,active,0,False,1,2022-12-24 01:00:30.434515
1446,1,27,1,0,1,1671840820,4561,0,4561,active,0,False,2,2022-12-24 01:00:30.434515
1447,1,1,1,0,1,1671836597,4562,23,4562,active,0,False,0,2022-12-24 01:00:30.434515
1448,1,4,1,0,1,1671824609,4563,16,4563,active,0,False,0,2022-12-24 01:00:30.434515
1449,1,1,1,0,1,1671838231,4564,17,4564,active,0,False,1,2022-12-24 01:00:30.434515
1450,1,4,1,2,1,1671835499,4565,15,4565,active,0,False,0,2022-12-24 01:00:30.434515
1451,1,4,1,0,1,1671826779,4566,15,4566,active,0,False,1,2022-12-24 01:00:30.434515
1452,1,18,1,0,1,1671805460,4567,2,4567,active,0,False,0,2022-12-24 01:00:30.434515
1453,1,27,1,1,1,1671835582,4568,4,4568,active,0,False,4,2022-12-24 01:00:30.434515
1454,1,1,1,0,1,1671835859,4569,18,4569,active,0,False,1,2022-12-24 01:00:30.434515
1455,1,2,1,0,1,1671837408,4570,17,4570,active,0,False,2,2022-12-24 01:00:30.434515
1456,1,3,1,1,1,1671787531,4571,19,4571,active,0,False,0,2022-12-24 01:00:30.434515
1457,1,0,1,2,1,1671839566,4572,21,4572,active,0,False,0,2022-12-24 01:00:30.434515
1458,1,3,1,0,1,1671824950,4573,20,4573,active,0,False,1,2022-12-24 01:00:30.434515
1459,1,21,1,0,1,1671824100,4574,1,4574,active,0,False,2,2022-12-24 01:00:30.434515
1460,1,16,1,0,1,1671787532,4575,3,4575,active,0,False,0,2022-12-24 01:00:30.434515
1461,0,19,1,0,0,1671718333,4576,0,4576,active,0,False,2,2022-12-24 01:00:30.434515
1462,1,14,1,1,1,1671837578,4577,8,4577,active,0,False,3,2022-12-24 01:00:30.434515
1463,1,0,1,0,1,1671786316,4578,20,4578,active,0,False,0,2022-12-24 01:00:30.434515
1464,1,0,1,0,1,1671800280,4579,26,4579,active,0,False,0,2022-12-24 01:00:30.434515
1465,1,0,1,0,1,1671825571,4580,17,4580,active,0,False,0,2022-12-24 01:00:30.434515
1466,1,1,1,3,1,1671787532,4581,18,4581,active,0,False,0,2022-12-24 01:00:30.434515
1467,1,1,1,1,1,1671837399,4582,21,4582,active,0,False,0,2022-12-24 01:00:30.434515
1468,1,2,1,1,1,1671811313,4583,34,4583,active,0,False,1,2022-12-24 01:00:30.434515
1469,1,3,1,0,1,1671836642,4584,19,4584,active,0,False,3,2022-12-24 01:00:30.434515
1470,1,11,1,0,1,1671833921,4585,10,4585,active,0,False,0,2022-12-24 01:00:30.434515
1471,1,4,1,0,1,1671840280,4587,14,4587,active,0,False,4,2022-12-24 01:00:30.434515
1472,1,41,1,0,1,1671830405,4590,6,4590,active,0,False,0,2022-12-24 01:00:30.434515
1473,1,25,1,1,1,1671841904,4591,3,4591,active,0,False,3,2022-12-24 01:00:30.434515
1474,1,25,1,1,1,1671841989,4592,22,4592,active,0,False,1,2022-12-24 01:00:30.434515
1475,1,32,1,1,1,1671842657,4593,13,4593,active,0,False,6,2022-12-24 01:00:30.434515
1476,1,31,1,1,1,1671839594,4594,13,4594,active,0,False,1,2022-12-24 01:00:30.434515
1477,1,4,1,0,1,1671823875,4595,20,4595,active,0,False,1,2022-12-24 01:00:30.434515
1478,0,0,0,0,0,86400,4596,0,4596,out_of_service,0,False,0,2022-12-24 01:00:30.434515
1479,1,17,1,0,1,1671837535,4598,35,4598,active,0,False,0,2022-12-24 01:00:30.434515
1480,1,12,1,0,1,1671839852,4599,4,4599,active,0,False,7,2022-12-24 01:00:30.434515
1481,1,12,1,4,1,1671833899,4600,5,4600,active,0,False,1,2022-12-24 01:00:30.434515
1482,1,8,1,1,1,1671833431,4601,12,4601,active,0,False,0,2022-12-24 01:00:30.434515
1483,1,55,1,0,1,1671832392,4602,4,4602,active,0,False,3,2022-12-24 01:00:30.434515
1484,1,6,1,0,1,1671836107,4603,14,4603,active,0,False,0,2022-12-24 01:00:30.434515
1485,1,4,1,0,1,1671825774,4604,16,4604,active,0,False,2,2022-12-24 01:00:30.434515
1486,1,26,1,3,1,1671840171,4605,6,4605,active,0,False,3,2022-12-24 01:00:30.434515
1487,1,1,1,2,1,1671827123,4607,28,4607,active,0,False,1,2022-12-24 01:00:30.434515
1488,1,0,1,2,1,1671800228,4608,17,4608,active,0,False,0,2022-12-24 01:00:30.434515
1489,1,3,1,0,1,1671826847,4609,16,4609,active,0,False,0,2022-12-24 01:00:30.434515
1490,1,3,1,0,1,1671787531,4610,16,4610,active,0,False,0,2022-12-24 01:00:30.434515
1491,1,0,1,15,1,1671844035,4611,0,4611,active,4,False,0,2022-12-24 01:00:30.434515
1492,1,7,1,2,1,1671831041,4612,8,4612,active,0,False,1,2022-12-24 01:00:30.434515
1493,1,0,1,2,1,1671827882,4613,20,4613,active,0,False,0,2022-12-24 01:00:30.434515
1494,1,0,1,0,1,1671826390,4614,20,4614,active,0,False,0,2022-12-24 01:00:30.434515
1495,1,4,1,0,1,1671844165,4617,21,4617,active,1,False,1,2022-12-24 01:00:30.434515
1496,1,18,1,0,1,1671842951,4619,1,4619,active,0,False,4,2022-12-24 01:00:30.434515
1497,1,19,1,0,1,1671841454,4620,25,4620,active,0,False,1,2022-12-24 01:00:30.434515
1498,1,13,1,1,1,1671836485,4622,7,4622,active,0,False,9,2022-12-24 01:00:30.434515
1499,1,1,1,2,1,1671825325,4623,17,4623,active,0,False,0,2022-12-24 01:00:30.434515
1500,1,2,1,0,1,1671813744,4624,23,4624,active,0,False,1,2022-12-24 01:00:30.434515
1501,1,41,1,0,1,1671839058,4625,13,4625,active,0,False,1,2022-12-24 01:00:30.434515
1502,1,0,1,0,1,1671837469,4626,18,4626,active,0,False,0,2022-12-24 01:00:30.434515
1503,1,2,1,0,1,1671844121,4627,17,4627,active,0,False,0,2022-12-24 01:00:30.434515
1504,1,1,1,0,1,1671841611,4628,18,4628,active,0,False,0,2022-12-24 01:00:30.434515
1505,1,2,1,1,1,1671833890,4629,18,4629,active,0,False,2,2022-12-24 01:00:30.434515
1506,1,15,1,0,1,1671827403,4630,1,4630,active,0,False,3,2022-12-24 01:00:30.434515
1507,1,11,1,0,1,1671821556,4631,8,4631,active,0,False,6,2022-12-24 01:00:30.434515
1508,1,11,1,0,1,1671787533,4633,7,4633,active,0,False,0,2022-12-24 01:00:30.434515
1509,1,2,1,0,1,1671825344,4634,18,4634,active,0,False,0,2022-12-24 01:00:30.434515
1510,1,4,1,1,1,1671843240,4635,19,4635,active,0,False,1,2022-12-24 01:00:30.434515
1511,1,6,1,3,1,1671833348,4636,12,4636,active,0,False,0,2022-12-24 01:00:30.434515
1512,1,19,1,0,1,1671787532,4637,4,4637,active,0,False,0,2022-12-24 01:00:30.434515
1513,1,0,1,1,1,1671797568,4638,22,4638,active,0,False,0,2022-12-24 01:00:30.434515
1514,1,8,1,1,1,1671822431,4639,19,4639,active,0,False,0,2022-12-24 01:00:30.434515
1515,1,46,1,2,1,1671843646,4640,5,4640,active,0,False,16,2022-12-24 01:00:30.434515
1516,1,25,1,1,1,1671843798,4641,38,4641,active,0,False,9,2022-12-24 01:00:30.434515
1517,1,33,1,3,1,1671844212,4642,35,4642,active,0,False,3,2022-12-24 01:00:30.434515
1518,1,6,1,1,1,1671843701,4643,21,4643,active,0,False,2,2022-12-24 01:00:30.434515
1519,1,5,1,0,1,1671839344,4644,18,4644,active,0,False,1,2022-12-24 01:00:30.434515
1520,1,8,1,1,1,1671842175,4645,28,4645,active,0,False,4,2022-12-24 01:00:30.434515
1521,1,5,1,1,1,1671841315,4647,41,4647,active,0,False,1,2022-12-24 01:00:30.434515
1522,1,41,1,0,1,1671839675,4648,6,4648,active,0,False,5,2022-12-24 01:00:30.434515
1523,1,16,1,0,1,1671830324,4649,12,4649,active,0,False,7,2022-12-24 01:00:30.434515
1524,1,18,1,1,1,1671841601,4651,37,4651,active,0,False,1,2022-12-24 01:00:30.434515
1525,1,8,1,0,1,1671833322,4652,10,4652,active,0,False,0,2022-12-24 01:00:30.434515
1526,1,8,1,1,1,1671839893,4653,6,4653,active,0,False,0,2022-12-24 01:00:30.434515
1527,1,15,1,0,1,1671838414,4654,6,4654,active,0,False,7,2022-12-24 01:00:30.434515
1528,1,5,1,0,1,1671840458,4655,8,4655,active,0,False,3,2022-12-24 01:00:30.434515
1529,1,8,1,0,1,1671830872,4656,5,4656,active,0,False,2,2022-12-24 01:00:30.434515
1530,1,1,1,1,1,1671808182,4657,26,4657,active,0,False,1,2022-12-24 01:00:30.434515
1531,1,2,1,28,1,1671844083,4658,0,4658,active,10,False,2,2022-12-24 01:00:30.434515
1532,1,36,1,1,1,1671843845,4660,0,4660,active,0,False,6,2022-12-24 01:00:30.434515
1533,1,7,1,0,1,1671837262,4661,14,4661,active,0,False,0,2022-12-24 01:00:30.434515
1534,1,9,1,3,1,1671839582,4662,9,4662,active,0,False,2,2022-12-24 01:00:30.434515
1535,1,24,1,2,1,1671841617,4663,1,4663,active,0,False,0,2022-12-24 01:00:30.434515
1536,1,10,1,1,1,1671842717,4664,12,4664,active,0,False,0,2022-12-24 01:00:30.434515
1537,1,27,1,3,1,1671843358,4665,4,4665,active,0,False,0,2022-12-24 01:00:30.434515
1538,1,22,1,0,1,1671826797,4666,0,4666,active,0,False,2,2022-12-24 01:00:30.434515
1539,1,9,1,0,1,1671794124,4670,10,4670,active,0,False,0,2022-12-24 01:00:30.434515
1540,1,16,1,0,1,1671841965,4671,3,4671,active,0,False,0,2022-12-24 01:00:30.434515
1541,0,0,0,0,0,86400,4672,0,4672,out_of_service,0,False,0,2022-12-24 01:00:30.434515
1542,1,16,1,0,1,1671838599,4673,1,4673,active,0,False,7,2022-12-24 01:00:30.434515
1543,1,15,1,1,1,1671841905,4674,5,4674,active,0,False,1,2022-12-24 01:00:30.434515
1544,1,33,1,4,1,1671842380,4675,46,4675,active,0,False,13,2022-12-24 01:00:30.434515
1545,1,24,1,2,1,1671844120,4676,31,4676,active,0,False,6,2022-12-24 01:00:30.434515
1546,1,32,1,1,1,1671840105,4677,4,4677,active,0,False,3,2022-12-24 01:00:30.434515
1547,1,19,1,0,1,1671835006,4678,5,4678,active,0,False,6,2022-12-24 01:00:30.434515
